permco_1,permco_2,ssd,comnam_1,ticker_1,naics_1,comnam_2,ticker_2,naics_2
13915,57254,20.96238953922167,WINDTREE THERAPEUTICS INC,WINT,325412,OUTSET MEDICAL INC,OM,334510
14398,15638,20.99939250523261,S P A R GROUP INC,SGRP,561499,ORUKA THERAPEUTICS INC,ORKA,325412
5286,57307,21.058676934055068,C S P INC,CSPI,541512,SPIRE GLOBAL INC,SPIR,523910
56402,59180,21.377237248574765,ELECTROCORE INC,ECOR,334510,HEARTCORE ENTERPRISES INC,HTCR,523910
59120,59199,21.46129993416931,BARFRESH FOOD GROUP INC,BRFH,311421,VIVAKOR INC,VIVK,541715
9558,51092,21.466608007799092,COHERENT CORP,COHR,333310,ENERGY SERVICES OF AMERICA CORP,ESOA,237110
56801,59336,21.647149443722483,STOKE THERAPEUTICS INC,STOK,621999,FTAI INFRASTRUCTURE INC,FIP,424710
40199,54754,21.670699717624597,DELCATH SYSTEMS INC,DCTH,339112,GANNETT CO INC,GCI,516120
16382,21385,21.800399238572147,NVIDIA CORP,NVDA,334413,TUTOR PERINI CORP,TPC,236220
51660,55615,21.81823861372948,SONOMA PHARMACEUTICALS INC,SNOA,325412,TUHURA BIOSCIENCES INC,HURA,325412
4690,57162,22.070854456476418,UNITED GUARDIAN INC,UG,325412,ORIGIN MATERIALS INC,ORGN,325414
54614,57760,22.30249828392138,MACROGENICS INC,MGNX,325412,SEASTAR MEDICAL HOLDING CORP,ICU,339112
57328,57333,22.80536199706753,PRELUDE THERAPEUTICS INC,PRLD,621399,ATHIRA PHARMA INC,ATHA,325412
53251,58518,22.88935447051415,LIGHTBRIDGE CORP,LTBR,541611,OKLO INC,OKLO,523910
57538,58182,22.936510360243773,IONQ INC,IONQ,523910,FINANCE OF AMERICA COMPANIES INC,FOA,523910
5130,57091,23.165253816782176,ARGAN INC,AGX,238990,PURECYCLE TECHNOLOGIES INC,PCT,325211
56992,57720,23.802537474551507,BLACK DIAMOND THERAPEUTICS INC,BDTX,325414,CULLINAN THERAPEUTICS INC,CGEM,541715
55083,56563,23.8204728097924,PROTARA THERAPEUTICS INC,TARA,541715,KODIAK SCIENCES INC,KOD,325412
55866,57939,23.837485226594605,NEXTRIP INC,NTRP,333517,BIGBEAR AI HOLDINGS INC,BBAI,513210
4381,56290,23.89211395293432,TAYLOR DEVICES INC,TAYD,333998,SENMIAO TECHNOLOGY LTD,AIHS,561499
10059,45998,23.96696101244543,LIFEWAY FOODS INC,LWAY,311514,COMSTOCK HOLDING COMPANIES INC,CHCI,236116
53252,54793,24.121249008036795,OMEROS CORP,OMER,541715,PULMATRIX INC,PULM,325412
52854,57630,24.476692076774118,AMERICAN PUBLIC EDUCATION INC,APEI,611310,MATTERPORT INC,MTTR,513210
36373,58905,24.981217854242338,INTELLICHECK INC,IDN,513210,XILIO THERAPEUTICS INC,XLO,325412
55627,59352,25.04424847252781,T P I COMPOSITES INC,TPIC,336413,INNOVATIVE EYEWEAR INC,LUCY,339115
54001,56890,25.226946084333242,HOMESTREET INC,HMST,522180,I G M BIOSCIENCES INC,IGMS,541715
59109,59346,25.63168684999504,AIRJOULE TECHNOLOGIES CORP,AIRJ,523910,NEXT TECHNOLOGY HOLDING INC,NXTT,518210
58906,59499,25.702654694433534,XORTX THERAPEUTICS INC,XRTX,213114,GAXOS AI INC,GXAI,513210
10684,55454,25.708780713416687,VERU INC,VERU,325412,AVALO THERAPEUTICS INC,AVTX,325412
58591,59224,25.728460687717494,RANI THERAPEUTICS HOLDINGS INC,RANI,325412,GOLDEN MATRIX GROUP INC,GMGI,213114
11248,56818,25.834169244392243,AMERICAN SUPERCONDUCTOR CORP,AMSC,335312,HIMS & HERS HEALTH INC,HIMS,325412
55022,56273,26.838760700142274,BRAINSTORM CELL THERAPEUTICS INC,BCLI,325414,LIVEONE INC,LVO,334513
55280,59745,27.232612670195962,ARCADIA BIOSCIENCES INC,RKDA,325320,HUT 8 CORP,HUT,561499
55961,57079,27.46618555662127,SOLARIS ENERGY INFRSTR INC,SEI,213112,BUTTERFLY NETWORK INC,BFLY,334517
56532,58881,27.972965739476848,Y MABS THERAPEUTICS INC,YMAB,621399,PYXIS ONCOLOGY INC,PYXS,325412
55108,57361,28.189750905256894,VIVANI MEDICAL INC,VANI,334510,TAYSHA GENE THERAPIES INC,TSHA,325414
21596,59343,28.54027880953668,SEMTECH CORP,SMTC,334413,NEOVOLTA INC,NEOV,335999
54904,55977,28.6741317308977,LARIMAR THERAPEUTICS INC,LRMR,424210,ENVIROTECH VEHICLES INC,EVTV,336390
21090,57466,28.696696331947567,LEE ENTERPRISES INC,LEE,513110,TARSUS PHARMACEUTICALS INC,TARS,424210
54538,56757,28.93384262829227,NANOVIRICIDES INC,NNVC,325412,TRANSMEDICS GROUP INC,TMDX,334510
56432,57385,28.93736275753898,VERTIV HOLDINGS CO,VRT,334419,GATOS SILVER INC,GATO,212220
37489,57154,30.203474733727777,IMUNON INC,IMNN,325412,NUVATION BIO INC,NUVB,523910
54602,57299,30.53175671273997,COMMSCOPE HOLDING CO INC,COMM,334220,EVGO INC,EVGO,441210
1768,57553,30.560078179769345,FLEXSTEEL INDUSTRIES INC,FLXS,337910,HIPPO HOLDINGS INC,HIPO,524126
57348,58673,30.93362275028042,CALCIMEDICA INC,CALC,339112,PALTALK INC,PALT,541511
34633,59576,31.19118577761351,I E S HOLDINGS INC,IESC,238210,CAVA GROUP INC,CAVA,722511
4402,53357,31.217406512363937,TEAM INC,TISI,561499,CORMEDIX INC,CRMD,325412
52138,57904,31.50006902352966,OCEAN POWER TECHNOLOGIES INC,OPTT,221118,AMPLITECH GROUP INC,AMPG,334310
56416,56758,33.20103776979809,DIANTHUS THERAPEUTICS INC,DNTH,325412,TREVI THERAPEUTICS INC,TRVI,541715
44803,53678,34.35428440700267,APPLIED DIGITAL CORP,APLD,513210,GEVO INC,GEVO,325199
54476,57542,34.75911112365259,AGIOS PHARMACEUTICALS INC,AGIO,325412,BARK INC,BARK,424990
59351,59475,35.50724018442389,REBORN COFFEE INC,REBN,311920,M G O GLOBAL INC,MGOL,458110
54373,58616,35.63399818809171,CHIMERIX INC,CMRX,325412,GLIMPSE GROUP INC,VRAR,541511
54967,57125,35.86681405533518,MINERVA NEUROSCIENCES INC,NERV,325412,CIMG INC,IMG,311920
37952,56703,36.170110055884344,CASSAVA SCIENCES INC,SAVA,325412,GREENLANE HOLDINGS INC,GNLN,424940
54951,56798,36.41312883708176,CAREDX INC,CDNA,621511,PERSONALIS INC,PSNL,541715
55275,59357,37.064035737478186,JAGUAR HEALTH INC,JAGX,325412,1847 HOLDINGS LLC,EFSH,449210
54781,56587,37.3421675831985,NEUROGENE INC,NGNE,541715,CREATIVE REALITIES INC,CREX,541512
54331,57065,38.274502070945616,HARROW INC,HROW,325412,CLOVER HEALTH INVESTMENTS CORP,CLOV,524114
58310,59472,38.583233084221405,TOURMALINE BIO INC,TRML,325414,CADRENAL THERAPEUTICS INC,CVKD,325412
44600,56378,38.789411889067196,CINEVERSE CORP,CNVS,512110,SCHOLAR ROCK HOLDING CORP,SRRK,325412
13036,45708,38.99859373174628,NEKTAR THERAPEUTICS,NKTR,325412,ARQ INC,ARQ,423730
2573,37726,39.56777366238399,KOSS CORP,KOSS,334310,INSMED INC,INSM,325412
55456,55591,39.89421419882838,CYTOMX THERAPEUTICS INC,CTMX,325411,CARTESIAN THERAPEUTICS INC,RNAC,541715
54968,56449,40.09116548943671,OCULAR THERAPEUTIX INC,OCUL,325412,AQUESTIVE THERAPEUTICS INC,AQST,325412
54440,54841,40.21562043725716,AIR INDUSTRIES GROUP,AIRI,336413,HERITAGE INSURANCE HOLDINGS INC,HRTG,524126
55148,55371,40.262993059446046,OCUGEN INC,OCGN,339113,V T V THERAPEUTICS INC,VTVT,325412
57635,57920,41.15982051834989,INHIBIKASE THERAPEUTICS INC,IKT,325412,RUMBLE INC,RUM,518210
57309,57550,41.45857183162666,PALANTIR TECHNOLOGIES INC,PLTR,513210,REDWIRE CORP,RDW,336414
57161,58873,42.16825783958393,VITAL FARMS INC,VITL,112310,NUTRIBAND INC,NTRB,325998
57071,57330,42.253903952216874,SELECTQUOTE INC,SLQT,524210,HUMACYTE INC,HUMA,325414
56895,57185,44.7238902471292,EXAGEN INC,XGN,621511,POSEIDA THERAPEUTICS INC,PSTX,325414
2527,53652,45.86079987360148,KEWAUNEE SCIENTIFIC CORP,KEQU,337127,IBIO INC,IBIO,325412
51213,59000,47.392676237448335,ALAUNOS THERAPEUTICS INC,TCRT,541715,GCT SEMICONDUCTOR HOLDING INC,GCTS,523910
55390,58915,47.662348788062666,BENITEC BIOPHARMA INC,BNTC,541715,SWEETGREEN INC,SG,722511
55954,56638,48.24709890348347,VISTRA CORP,VST,221118,HYLIION HOLDINGS CORP,HYLN,523910
54757,59669,49.0839119850646,ACTINIUM PHARMACEUTICALS INC,ATNM,325412,SYRA HEALTH CORP,SYRA,621999
39159,57343,49.92550809207739,DURECT CORP,DRRX,325412,DYNE THERAPEUTICS INC,DYN,423450
54946,55110,50.44865803324798,ADVERUM BIOTECHNOLOGIES INC,ADVM,325414,FIBROGEN INC,FGEN,325412
14958,55530,51.82924185842037,WILLIS LEASE FINANCE CORP,WLFC,532490,CORVUS PHARMACEUTICALS INC,CRVS,325412
57738,59286,52.52827604566539,SONDER HOLDINGS INC,SOND,523910,ACTELIS NETWORKS INC,ASNS,541618
58317,58753,52.664459667703724,ZETA GLOBAL HOLDINGS CORP,ZETA,513210,A K A BRANDS HOLDING CORP,AKA,561499
57796,59296,53.40815839069981,SANA BIOTECHNOLOGY INC,SANA,541611,PEPGEN INC,PEPG,541715
58483,59358,57.43725002174013,NIXXY INC,NIXX,541511,ONFOLIO HOLDINGS INC,ONFO,518210
18404,58872,60.61008089402432,TERAWULF INC,WULF,522320,NEXTNAV INC,NN,523910
57460,58312,61.65379939705748,PRAXIS PRECISION MEDICINES INC,PRAX,424210,VERA THERAPEUTICS INC,VERA,325412
55102,55904,66.92659485566658,ADMA BIOLOGICS INC,ADMA,325414,CARVANA CO,CVNA,441120
56561,56607,68.0634198481319,EQUILLIUM INC,EQ,325412,DATASEA INC,DTSS,454110
57184,59162,68.22665823521722,FARADAY FUTURE INTEL ELCTRC INC,FFIE,336110,HWM INTERNATIONAL INC,HWH,523910
15849,58257,72.6353227566571,INOTIV INC,NOTV,541715,FLYEXCLUSIVE INC,FLYX,481219
59165,59621,73.03353092394005,AMERICAN REBEL HOLDINGS INC,AREB,326199,MIRA PHARMACEUTICALS INC,MIRA,325412
16357,57637,74.53378924373324,CERVOMED INC,CRVO,325412,CXAPP INC,CXAI,523910
58660,59332,80.94194282675576,CLIMB BIO INC,CLYM,621511,MAIA BIOTECHNOLOGY INC,MAIA,325412
16149,55544,83.93538788860705,MICROSTRATEGY INC,MSTR,513210,CHROMADEX CORP,CDXC,325411
58286,58882,90.05571972898855,ONEMEDNET CORP,ONMD,541511,RENT THE RUNWAY INC,RENT,812990
37472,57075,91.11808102973838,REGIS CORP MINN,RGS,812112,EOS ENERGY ENTERPRISES INC,EOSE,335999
46566,56954,92.08153585617583,FREIGHTCAR AMERICA INC,RAIL,336510,CURIOSITYSTREAM INC,CURI,561499
57598,59586,93.88415191820434,FOXO TECHNOLOGIES INC,FOXO,523910,BRANCHOUT FOOD INC,BOF,424450
54088,55943,94.52681085912029,CARDIFF ONCOLOGY INC,CRDF,212114,VERITONE INC,VERI,518210
58078,58902,96.08179316912086,ENVOY MEDICAL INC,COCH,339113,VENTYX BIOSCIENCES INC,VTYX,541715
55452,57363,103.35848020321947,ACLARIS THERAPEUTICS INC,ACRS,325412,ROCKET LAB USA INC,RKLB,336414
55236,56936,103.59700355690616,VIKING THERAPEUTICS INC,VKTX,325412,JASPER THERAPEUTICS INC,JSPR,523910
56512,57577,103.98951702077798,AUDIOEYE INC,AEYE,512199,REZOLUTE INC,RZLT,325412
46668,58282,113.55084854101929,COFFEE HOLDING CO INC,JVA,311920,BYRNA TECHNOLOGIES INC,BYRN,335999
57727,59387,116.84360391857422,BUZZFEED INC,BZFD,523910,INTELLINETICS INC,INLX,513210
3984,20421,119.15679447849816,NEONODE INC,NEON,541511,LUMEN TECHOLOGIES INC,LUMN,517112
31389,54787,124.61770543233588,NOVAVAX INC,NVAX,325414,LIPOCINE INC,LPCN,541715
32102,56997,139.48241811697665,SONIDA SENIOR LIVING INC,SNDA,623110,ARCUTIS BIOTHERAPEUTICS INC,ARQT,325412
55372,57463,146.89608748857506,GD CULTURE GROUP LTD,GDC,523910,SPRUCE BIOSCIENCES INC,SPRB,325411
51998,57757,152.60110945477584,SUPER MICRO COMPUTER INC,SMCI,334111,LEXARIA BIOSCIENCE CORP,LEXX,325412
56733,59083,158.23610653456768,APPLIED THERAPEUTICS INC,APLT,325412,GLUCOTRACK INC,GCTK,541618
55675,58718,178.38132521664025,PHUNWARE INC,PHUN,561499,TRUMP MEDIA & TECH GRP CORP,DJT,523910
37188,53027,178.73564211943568,SANGAMO THERAPEUTICS INC,SGMO,325414,CAPRICOR THERAPEUTICS INC,CAPR,325412
57710,59422,194.8231396020038,AGRIFY CORP,AGFY,423820,CASTELLUM INC,CTM,424690
57851,58730,217.47076971452572,ALLIANCE ENTERTAINMENT HLDG CORP,AENT,423990,INTUITIVE MACHINES INC,LUNR,334511
58080,59354,222.97016704041692,SOUNDHOUND AI INC,SOUN,513210,D WAVE QUANTUM INC,QBTS,523910
5722,56799,234.43964436451768,QUANTUM CORP,QMCO,334112,REALREAL INC,REAL,458110
1610,58169,274.9605138883891,KINGSTONE COMPANIES INC,KINS,524126,APPLOVIN CORP,APP,541810
11186,58470,280.78023772300673,ALT5 SIGMA CORP,ALTS,325414,JANUX THERAPEUTICS INC,JANX,325412
4715,12347,282.5721410845106,UNITED STATES ANTIMONY CORP,UAMY,331410,INNODATA INC,INOD,518210
6905,56296,297.50609509422475,PERSPECTIVE THERAPEUTICS INC,CATX,339112,Q32 BIO INC,QTTB,325412
40996,55216,346.3136683409846,INSEEGO CORP,INSG,541511,SUMMIT THERAPEUTICS INC,SMMT,325412
55342,55702,354.9215272500885,BARNES & NOBLE EDUCATION INC,BNED,459999,SHINECO INC,SISI,551112
58083,58705,358.2147223808089,AIRSHIP A I HOLDINGS INC,AISP,523910,OCEAN BIOMEDICAL INC,OCEA,325412
51421,58296,372.6673813375228,EMERGENT BIOSOLUTIONS INC,EBS,325412,IPOWER INC,IPW,449129
57304,57579,386.78620720923493,LAIRD SUPERFOOD INC,LSF,311514,NUSCALE POWER CORP,SMR,333414
57027,57130,548.3903189473065,SCIENTURE HOLDINGS INC,SCNX,213114,AVIDITY BIOSCIENCES INC,RNA,325412
58005,59399,554.4703979041317,INSTIL BIO INC,TIL,541715,LASER PHOTONICS CORP,LASE,335999
58063,58343,583.047671784426,RIGETTI COMPUTING INC,RGTI,523910,K U L R TECHNOLOGY GROUP INC,KULR,334419
57375,58048,606.6174826414107,ROOT INC,ROOT,541611,DAVE INC,DAVE,561499
57053,59619,636.9304759032794,VINCERX PHARMA INC,VINC,523910,CHEETAH NET SUPPLY CHAIN SERV IN,CTNT,561499
57692,58217,858.3485711228391,PALLADYNE AI CORP,PDYN,541611,RED CAT HOLDINGS INC,RCAT,513210
56837,59435,923.124778571031,EXICURE INC,XCUR,621511,ASP ISOTOPES INC,ASPI,325998
56968,59311,1206.2949449145622,MEDIACO HOLDING INC,MDIA,516210,CONNEXA SPORTS TECHNOLOGIES INC,YYAI,531190
56978,59401,1239.734730395216,MONOPAR THERAPEUTICS INC,MNPR,424210,NEXALIN TECHNOLOGY INC,NXL,334510
56891,58553,1607.5562069090488,A S T SPACEMOBILE INC,ASTS,517810,CANDEL THERAPEUTICS INC,CADL,541715
55227,58447,2882.3255940294443,CORBUS PHARMACEUTICALS HLD INC,CRBP,325412,ELEVATION ONCOLOGY INC,ELEV,325414
58590,59625,8807.063618760947,QUANTUM COMPUTING INC,QUBT,424490,SEZZLE INC,SEZL,561499
